tip	date	distance	residual
hCoV-19/Malaysia/UNIMAS-0304/2020|EPI_ISL_718144|2020-04-20	2020.3005464480875	3.867511229056498E-4	-4.7746886253640015E-5
hCoV-19/India/TG-CCMB-L040/2020|EPI_ISL_471586|2020-04-18	2020.295081967213	4.327511229056498E-4	3.3148219813590387E-6
hCoV-19/Indonesia/JT-UGM-47964/2020|EPI_ISL_610162|2020-08-31	2020.6639344262296	9.217511229056498E-4	1.5064951612236326E-4
hCoV-19/Indonesia/SA-EIJK54/2020|EPI_ISL_574623|2020-06-18	2020.4617486338798	5.307511229056498E-4	-5.306727918444733E-5
hCoV-19/Indonesia/SA-EIJK51/2020|EPI_ISL_574620|2020-06-17	2020.4590163934427	4.3575112290564975E-4	-1.455364250670589E-4
hCoV-19/Indonesia/SA-EIJK52/2020|EPI_ISL_574621|2020-06-16	2020.4562841530055	4.347511229056497E-4	-1.440055709496704E-4
hCoV-19/Malaysia/UNIMAS-M0872/2020|EPI_ISL_718160|2020-04-15	2020.2868852459017	3.847511229056498E-4	-3.709261566625335E-5
hCoV-19/Australia/VIC1825/2020|EPI_ISL_521875|2020-05-29	2020.4071038251366	3.737511229056498E-4	-1.5945019683512275E-4
hCoV-19/India/MH-NCDC-02310/2020|EPI_ISL_435085|2020-03-29	2020.24043715847	3.217511229056498E-4	-5.7068095669316344E-5
hCoV-19/India/WB-NCDC-02248/2020|EPI_ISL_435081|2020-03-28	2020.2377049180327	2.777511229056498E-4	-9.853724155148373E-5
hCoV-19/Japan/PG-0366/2020|EPI_ISL_480036|2020-03-24	2020.2267759562842	3.727511229056498E-4	6.5861749182923555E-6
hCoV-19/Malaysia/UNIMAS-14960/2020|EPI_ISL_718143|2020-07-08	2020.516393442623	3.2275112290564977E-4	-3.1168436153399405E-4
hCoV-19/Malaysia/UNIMAS-M1884/2020|EPI_ISL_718159|2020-04-29	2020.3251366120219	3.727511229056498E-4	-8.45245733108028E-5
hCoV-19/Malaysia/UNIMAS-2615/2020|EPI_ISL_718141|2020-04-18	2020.295081967213	1.767511229056498E-4	-2.5268517801864095E-4
hCoV-19/Malaysia/UNIMAS-M3851/2020|EPI_ISL_718133|2020-05-11	2020.3579234972678	4.6575112290564983E-4	-2.1894822720575156E-5
hCoV-19/Malaysia/UNIMAS-C121/2020|EPI_ISL_718135|2020-05-29	2020.4071038251366	1.727511229056498E-4	-3.6045019683512275E-4
hCoV-19/India/DL-NCDC7556-CSIR-IGIB/2020|EPI_ISL_482642|2020-05-27	2020.4016393442623	7.875112290564982E-5	-4.493884886001237E-4
hCoV-19/Malaysia/UNIMAS-0729/2020|EPI_ISL_718132|2020-04-07	2020.2650273224044	1.717511229056498E-4	-2.298457827264791E-4
hCoV-19/Malaysia/UNIMAS-2304/2020|EPI_ISL_718155|2020-04-16	2020.2896174863388	2.6775112290564984E-4	-1.5662346978364183E-4
hCoV-19/Algeria/G0638_2264/2020|EPI_ISL_418241|2020-03-02	2020.1666666666667	4.8224887709435023E-4	1.7176271969131647E-4
hCoV-19/Algeria/G0640_2265/2020|EPI_ISL_418242|2020-03-08	2020.1830601092897	3.3824887709435014E-4	1.2577594986319164E-5
hCoV-19/Denmark/DCGC-887/2020|EPI_ISL_614451|2020-05-25	2020.396174863388	4.3524887709435017E-4	-8.782902617664629E-5
hCoV-19/Denmark/DCGC-891/2020|EPI_ISL_614455|2020-05-18	2020.377049180328	4.3524887709435017E-4	-7.011304735426055E-5
hCoV-19/Germany/HH-hpi-p2387/2020|EPI_ISL_776465|2020-06-11	2020.4426229508197	4.852488770943502E-4	-8.085354617358328E-5
hCoV-19/USA/NY-Wadsworth-285049-01/2020|EPI_ISL_754470|2020-12-07	2020.931693989071	8.772488770943505E-4	-1.4187643320122617E-4
hCoV-19/USA/NY-NYCPHL-001321/2020|EPI_ISL_683966|2020-11-10	2020.8579234972678	9.712488770943504E-4	2.045662797026202E-5
hCoV-19/Australia/NSW1238/2020|EPI_ISL_740869|2020-12-10	2020.9398907103825	0.0010202488770943503	-6.468995553835909E-6
hCoV-19/Germany/BY-MVP-0208/2020|EPI_ISL_466889|2020-04-19	2020.2978142076502	2.862488770943501E-4	-1.4571827794732914E-4
hCoV-19/Thailand/Bangkok-Tho07/2020|EPI_ISL_708823|2020-10-31	2020.8306010928961	6.782488770943504E-4	-2.472348308547426E-4
hCoV-19/Guadeloupe/IPG-7336/2020|EPI_ISL_613435|2020-03-22	2020.22131147541	1.4124887709435018E-4	-2.1985436265823023E-4
hCoV-19/Sweden/20-05823/2020|EPI_ISL_445222|2020-03-17	2020.207650273224	1.9224887709435017E-4	-1.5620009207084357E-4
hCoV-19/Sweden/20-08866/2020|EPI_ISL_476146|2020-04-09	2020.2704918032787	2.4024887709435012E-4	-1.6640973677255582E-4
hCoV-19/Sweden/20-51740/2020|EPI_ISL_510841|2020-05-25	2020.396174863388	3.372488770943502E-4	-1.8582902617664629E-4
hCoV-19/Sweden/20-51065/2020|EPI_ISL_475126|2020-04-14	2020.2841530054645	1.9124887709435017E-4	-2.2806400736016447E-4
hCoV-19/Sweden/20-08687/2020|EPI_ISL_430856|2020-03-22	2020.22131147541	2.882488770943501E-4	-7.285436265823029E-5
hCoV-19/Sweden/20-14131/2020|EPI_ISL_475511|2020-04-30	2020.327868852459	5.822488770943501E-4	1.2244232676028696E-4
hCoV-19/Morocco/OUA677_19/2020|EPI_ISL_458287|2020-04-23	2020.308743169399	2.8424887709435013E-4	-1.5784169441732728E-4
hCoV-19/USA/OR-OHSU-1981/2020|EPI_ISL_526082|2020-07-30	2020.5765027322404	5.292488770943502E-4	-1.608653979298393E-4
hCoV-19/Algeria/G35014-8856/2020|EPI_ISL_766869|2020-06-09	2020.4371584699454	4.072488770943503E-4	-1.537918379385841E-4
hCoV-19/Netherlands/un-EMC-757/2020|EPI_ISL_523513|2020-07-02	2020.5	4.0824887709435027E-4	-2.1100148264051837E-4
hCoV-19/SouthKorea/KCDC2271/2020|EPI_ISL_510609|2020-05-17	2020.3743169398906	5.062488770943503E-4	3.4178067633501607E-6
hCoV-19/SouthKorea/KCDC2677/2020|EPI_ISL_522459|2020-06-22	2020.4726775956285	5.062488770943503E-4	-8.769294146574499E-5
hCoV-19/Belgium/ULG-10256/2020|EPI_ISL_515063|2020-07-17	2020.5409836065573	6.002488770943504E-4	-5.6964294402678185E-5
hCoV-19/England/NORT-286219/2020|EPI_ISL_573320|2020-09-06	2020.6803278688524	5.512488770943505E-4	-2.3503785439371117E-4
hCoV-19/Turkey/Ankara_GUMV_18121/2020|EPI_ISL_730574|2020-08-11	2020.6092896174864	6.492488770943508E-4	-7.123564733961117E-5
hCoV-19/Ecuador/UEES-4040/2020|EPI_ISL_671988|2020	2020.5573770491803	4.0524887709435025E-4	-2.6714941910745355E-4
hCoV-19/Slovakia/UKBA-203/2020|EPI_ISL_577735|2020-04-06	2020.2622950819673	4.5324887709435034E-4	5.418282557960994E-5
hCoV-19/Slovakia/UKBA-205/2020|EPI_ISL_577737|2020-04-13	2020.2814207650274	5.012488770943503E-4	8.446684675744622E-5
hCoV-19/SouthAfrica/KRISP-K002825/2020|EPI_ISL_602645|2020-08-31	2020.6639344262296	3.102488770943501E-4	-4.6085272968893643E-4
hCoV-19/Austria/CeMM0682/2020|EPI_ISL_583642|2020-04-18	2020.295081967213	5.572488770943505E-4	1.2781257617005973E-4
hCoV-19/Belgium/ULG-10170/2020|EPI_ISL_455958|2020-05-11	2020.3579234972678	4.132488770943503E-4	-7.43970685318747E-5
hCoV-19/Belgium/ULG-10223/2020|EPI_ISL_498129|2020-05-15	2020.3688524590164	4.602488770943503E-4	-3.75204850016508E-5
hCoV-19/Nigeria/OY633-CV189/2020|EPI_ISL_527914|2020-06-16	2020.4562841530055	5.582488770943505E-4	-2.0507816760969634E-5
hCoV-19/Switzerland/VD-ETHZ-100802/2020|EPI_ISL_451752|2020-03-25	2020.2295081967213	4.122488770943503E-4	4.355307498938232E-5
hCoV-19/France/ARA-SC381/2020|EPI_ISL_660354|2020-03-14	2020.1994535519125	4.1024887709435027E-4	6.939247028176616E-5
hCoV-19/Germany/NW-HHU-208/2020|EPI_ISL_602482|2020-04-12	2020.27868852459	4.1024887709435027E-4	-4.00229912494326E-6
hCoV-19/Netherlands/Utrecht_10034/2020|EPI_ISL_454783|2020-04-22	2020.3060109289618	5.042488770943503E-4	6.468915970006138E-5
hCoV-19/Netherlands/Limburg_61/2020|EPI_ISL_461047|2020-04-25	2020.3142076502731	5.512488770943505E-4	1.0409659734789611E-4
hCoV-19/Portugal/IGC4466/2020|EPI_ISL_491253|2020-06-08	2020.4344262295083	5.492488770943505E-4	-9.260983821195385E-6
hCoV-19/Portugal/IGC4560/2020|EPI_ISL_491263|2020-06-12	2020.4453551912568	4.542488770943503E-4	-1.1438440029097168E-4
hCoV-19/Portugal/R1172/2020|EPI_ISL_491269|2020-06-09	2020.4371584699454	4.552488770943503E-4	-1.0579183793858412E-4
hCoV-19/Mexico/QROO-InDRE-53/2020|EPI_ISL_658904|2020-04-10	2020.2732240437158	4.0124887709435026E-4	-7.940590890166232E-6
hCoV-19/Australia/NSW707/2020|EPI_ISL_513350|2020-07-25	2020.5628415300546	7.282488770943508E-4	5.078887265777001E-5
hCoV-19/Australia/VIC15247/2020|EPI_ISL_592848|2020-08-27	2020.6530054644809	8.742488770943511E-4	1.1327068678106274E-4
hCoV-19/Australia/NSW931/2020|EPI_ISL_547596|2020-09-06	2020.6803278688524	7.782488770943508E-4	-8.037854393710964E-6
hCoV-19/Australia/NSW1093/2020|EPI_ISL_593682|2020-08-26	2020.6502732240438	7.782488770943508E-4	1.9801540898450876E-5
hCoV-19/Australia/NSW996/2020|EPI_ISL_591498|2020-10-07	2020.7650273224044	9.242488770943512E-4	5.950566796458095E-5
hCoV-19/Australia/NSW998/2020|EPI_ISL_591488|2020-10-06	2020.7622950819673	9.242488770943512E-4	6.203652208196947E-5
hCoV-19/Australia/NSW1001/2020|EPI_ISL_591505|2020-10-08	2020.7677595628415	8.762488770943511E-4	8.97481384697031E-6
hCoV-19/Australia/NSW1164/2020|EPI_ISL_639732|2020-10-18	2020.795081967213	8.762488770943511E-4	-1.633372732758097E-5
hCoV-19/Australia/NSW1013/2020|EPI_ISL_591516|2020-10-14	2020.7841530054645	8.782488770943511E-4	-4.210310857804818E-6
hCoV-19/Australia/NSW1173/2020|EPI_ISL_667778|2020-10-28	2020.8224043715848	9.252488770943512E-4	7.357731497423768E-6
hCoV-19/Australia/NSW1003/2020|EPI_ISL_591492|2020-10-10	2020.7732240437158	9.722488770943511E-4	9.991310561219334E-5
hCoV-19/Australia/VIC3338/2020|EPI_ISL_521017|2020-06-09	2020.4371584699454	6.812488770943508E-4	1.2020816206141638E-4
hCoV-19/Australia/NSW821/2020|EPI_ISL_526163|2020-08-09	2020.603825136612	6.802488770943509E-4	-3.517393910438995E-5
hCoV-19/Australia/VIC3533/2020|EPI_ISL_520282|2020-07-04	2020.5054644808743	7.752488770943508E-4	1.5093680912470512E-4
hCoV-19/Australia/VIC2284/2020|EPI_ISL_522006|2020-06-27	2020.4863387978141	6.782488770943508E-4	7.165278794686884E-5
hCoV-19/Australia/VIC5599/2020|EPI_ISL_518415|2020-07-20	2020.549180327869	7.812488770943509E-4	1.1644314324493472E-4
hCoV-19/Australia/VIC6382/2020|EPI_ISL_521174|2020-07-24	2020.5601092896175	7.802488770943509E-4	1.053197267751586E-4
hCoV-19/Australia/VIC12603/2020|EPI_ISL_592035|2020-07-28	2020.5710382513662	7.802488770943509E-4	9.519631030516045E-5
hCoV-19/Australia/VIC15418/2020|EPI_ISL_593298|2020-07-30	2020.5765027322404	7.792488770943508E-4	8.913460207016124E-5
hCoV-19/Australia/VIC12324/2020|EPI_ISL_591959|2020-08-10	2020.6065573770493	8.232488770943509E-4	1.052952067779995E-4
hCoV-19/Australia/VIC7936/2020|EPI_ISL_564758|2020-08-17	2020.6256830601094	9.222488770943511E-4	1.86579227955614E-4
hCoV-19/Australia/VIC16192/2020|EPI_ISL_641017|2020-10-13	2020.7814207650274	9.232488770943511E-4	4.3320543259583707E-5
hCoV-19/Australia/VIC8037/2020|EPI_ISL_564814|2020-08-13	2020.6147540983607	7.752488770943508E-4	4.9702644425611824E-5
hCoV-19/Australia/NSW909/2020|EPI_ISL_544990|2020-08-31	2020.6639344262296	8.182488770943509E-4	4.714727031106432E-5
hCoV-19/Australia/VIC2243/2020|EPI_ISL_521976|2020-06-23	2020.4754098360656	8.182488770943509E-4	2.21776204416645E-4
hCoV-19/Australia/VIC1719/2020|EPI_ISL_456620|2020-05-19	2020.379781420765	6.292488770943507E-4	1.2135609852835147E-4
hCoV-19/Australia/VIC1784/2020|EPI_ISL_456647|2020-05-26	2020.3989071038252	6.272488770943508E-4	1.016401197059658E-4
hCoV-19/Australia/VIC1828/2020|EPI_ISL_521877|2020-05-28	2020.4043715846994	6.722488770943509E-4	1.415784114711889E-4
hCoV-19/Australia/VIC14709/2020|EPI_ISL_592963|2020-07-26	2020.5655737704917	7.542488770943508E-4	7.425801854015943E-5
hCoV-19/Australia/VIC1888/2020|EPI_ISL_480642|2020-05-30	2020.4098360655737	6.442488770943509E-4	1.0851670323618978E-4
hCoV-19/Australia/VIC8777/2020|EPI_ISL_565188|2020-07-29	2020.5737704918033	6.412488770943509E-4	-4.6334543812228085E-5
hCoV-19/Australia/VIC9677/2020|EPI_ISL_565649|2020-08-19	2020.6311475409836	6.222488770943508E-4	-1.1848248027938543E-4
hCoV-19/Australia/QLD1029/2020|EPI_ISL_530281|2020-08-30	2020.6612021857923	7.232488770943508E-4	-4.5321875571325155E-5
hCoV-19/Australia/VIC8813/2020|EPI_ISL_565211|2020-08-01	2020.5819672131147	7.232488770943508E-4	2.807289383538426E-5
hCoV-19/Australia/VIC2319/2020|EPI_ISL_522040|2020-06-24	2020.4781420765028	7.242488770943509E-4	1.2524535029925646E-4
hCoV-19/Australia/VIC2400/2020|EPI_ISL_522116|2020-06-26	2020.483606557377	6.292488770943507E-4	2.5183642064479294E-5
hCoV-19/Australia/VIC10454/2020|EPI_ISL_562916|2020-09-04	2020.6748633879781	7.772488770943507E-4	-3.976146158711914E-6
hCoV-19/Australia/VIC10963/2020|EPI_ISL_563171|2020-09-07	2020.6830601092897	7.782488770943508E-4	-1.0568708511321523E-5
hCoV-19/Australia/VIC16300/2020|EPI_ISL_640872|2020-10-17	2020.792349726776	8.742488770943512E-4	-1.5802873210192287E-5
hCoV-19/Australia/VIC14764/2020|EPI_ISL_592989|2020-09-15	2020.704918032787	7.772488770943507E-4	-3.18155414510958E-5
hCoV-19/Australia/VIC14367/2020|EPI_ISL_592469|2020-09-19	2020.7158469945355	9.202488770943513E-4	1.0106104207912865E-4
hCoV-19/Australia/VIC14827/2020|EPI_ISL_593016|2020-09-26	2020.7349726775956	8.252488770943509E-4	-1.1654936743257446E-5
hCoV-19/Australia/VIC11912/2020|EPI_ISL_591892|2020-08-11	2020.6092896174864	8.242488770943508E-4	1.0376435266038885E-4
hCoV-19/Australia/VIC1970/2020|EPI_ISL_521893|2020-05-27	2020.4016393442623	6.272488770943508E-4	9.910926558857728E-5
hCoV-19/Australia/VIC7196/2020|EPI_ISL_564276|2020-06-22	2020.4726775956285	6.272488770943508E-4	3.330705853425546E-5
hCoV-19/Australia/VIC11600/2020|EPI_ISL_563428|2020-07-22	2020.5546448087432	6.272488770943508E-4	-4.261856499006452E-5
hCoV-19/Australia/VIC2925/2020|EPI_ISL_521756|2020-07-06	2020.5109289617487	6.272488770943508E-4	-2.124899110516015E-6
hCoV-19/Australia/VIC3425/2020|EPI_ISL_521096|2020-07-10	2020.5218579234972	6.272488770943508E-4	-1.2248315580292118E-5
hCoV-19/Australia/VIC17162/2020|EPI_ISL_663774|2020-08-15	2020.620218579235	6.272488770943508E-4	-1.0335906380938727E-4
hCoV-19/Australia/VIC3024/2020|EPI_ISL_521853|2020-06-30	2020.4945355191257	6.272488770943508E-4	1.3060225594481206E-5
hCoV-19/Australia/VIC15627/2020|EPI_ISL_593386|2020-08-04	2020.5901639344263	6.272488770943508E-4	-7.551966851722543E-5
hCoV-19/Australia/VIC10944/2020|EPI_ISL_563161|2020-08-12	2020.6120218579235	6.272488770943508E-4	-9.576650145699968E-5
hCoV-19/Australia/VIC2686/2020|EPI_ISL_521527|2020-07-01	2020.4972677595629	6.272488770943508E-4	1.0529371476870647E-5
hCoV-19/Australia/VIC2054/2020|EPI_ISL_480750|2020-06-12	2020.4453551912568	7.242488770943509E-4	1.5561559970902886E-4
hCoV-19/Australia/VIC2136/2020|EPI_ISL_480737|2020-06-20	2020.467213114754	7.242488770943509E-4	1.353687667692546E-4
hCoV-19/Australia/VIC4583/2020|EPI_ISL_518984|2020-07-12	2020.5273224043715	7.232488770943508E-4	7.868997618493091E-5
hCoV-19/Australia/VIC17150/2020|EPI_ISL_663766|2020-08-14	2020.6174863387978	7.202488770943509E-4	-7.828209691776618E-6
hCoV-19/Australia/VIC2034/2020|EPI_ISL_480666|2020-06-05	2020.4262295081967	6.252488770943507E-4	7.433157853141447E-5
hCoV-19/Australia/VIC17570/2020|EPI_ISL_663928|2020-07-27	2020.568306010929	7.212488770943508E-4	3.872716442254883E-5
hCoV-19/Australia/VIC17728/2020|EPI_ISL_664017|2020-08-21	2020.636612021858	7.712488770943508E-4	2.5455811485837585E-5
hCoV-19/Australia/VIC6590/2020|EPI_ISL_521352|2020-07-18	2020.5437158469945	7.222488770943508E-4	6.250485147993366E-5
hCoV-19/Australia/VIC10789/2020|EPI_ISL_562592|2020-09-01	2020.6666666666667	9.202488770943512E-4	1.4661641619345407E-4
hCoV-19/Australia/VIC14888/2020|EPI_ISL_592819|2020-09-03	2020.672131147541	9.192488770943511E-4	1.4055470795867702E-4
hCoV-19/Australia/VIC12851/2020|EPI_ISL_563601|2020-09-10	2020.691256830601	9.162488770943512E-4	1.1983872913629132E-4
hCoV-19/Australia/VIC14995/2020|EPI_ISL_593097|2020-09-02	2020.6693989071039	7.702488770943508E-4	-5.914437923934838E-6
hCoV-19/Australia/VIC14547/2020|EPI_ISL_592887|2020-08-07	2020.5983606557377	7.692488770943508E-4	5.8887769130386964E-5
hCoV-19/Australia/VIC15270/2020|EPI_ISL_593227|2020-09-11	2020.6939890710382	6.712488770943509E-4	-1.2769212498109752E-4
hCoV-19/Australia/VIC10235/2020|EPI_ISL_562835|2020-08-28	2020.655737704918	9.672488770943511E-4	2.0373983266345217E-4
hCoV-19/Australia/VIC11551/2020|EPI_ISL_563412|2020-08-25	2020.6475409836066	9.192488770943511E-4	1.6333239501583978E-4
hCoV-19/Australia/VIC14997/2020|EPI_ISL_593098|2020-09-05	2020.6775956284152	8.212488770943508E-4	3.749299972367762E-5
hCoV-19/Australia/VIC2086/2020|EPI_ISL_480698|2020-06-13	2020.448087431694	6.772488770943508E-4	1.0608474559164029E-4
hCoV-19/Australia/VIC2103/2020|EPI_ISL_480711|2020-06-15	2020.4535519125684	6.772488770943508E-4	1.0102303735641917E-4
hCoV-19/Australia/VIC2959/2020|EPI_ISL_521789|2020-07-11	2020.5245901639344	6.762488770943508E-4	3.4220830302319366E-5
hCoV-19/Australia/VIC11927/2020|EPI_ISL_563498|2020-09-09	2020.688524590164	6.752488770943509E-4	-1.186304167463205E-4
hCoV-19/Australia/VIC3956/2020|EPI_ISL_519350|2020-07-14	2020.532786885246	6.752488770943509E-4	2.5628267949709817E-5
hCoV-19/Australia/VIC17379/2020|EPI_ISL_663865|2020-08-18	2020.6284153005465	6.752488770943509E-4	-6.295162616177478E-5
hCoV-19/Australia/VIC2692/2020|EPI_ISL_521532|2020-07-02	2020.5	6.752488770943509E-4	5.5998517359482215E-5
hCoV-19/Australia/VIC4988/2020|EPI_ISL_519792|2020-07-16	2020.5382513661202	6.752488770943509E-4	2.0566559714932787E-5
hCoV-19/Australia/VIC3041/2020|EPI_ISL_520754|2020-07-05	2020.5081967213114	7.242488770943509E-4	9.740595500709463E-5
hCoV-19/Australia/VIC12047/2020|EPI_ISL_640451|2020-07-23	2020.5573770491803	6.782488770943508E-4	5.850580892547016E-6
hCoV-19/Australia/VIC13591/2020|EPI_ISL_563770|2020-07-31	2020.5792349726776	6.772488770943508E-4	-1.539625204722726E-5
hCoV-19/Australia/VIC5077/2020|EPI_ISL_519880|2020-07-17	2020.5409836065573	6.752488770943509E-4	1.8035705597322228E-5
hCoV-19/Australia/VIC2883/2020|EPI_ISL_521714|2020-06-28	2020.4890710382513	6.792488770943508E-4	7.012193382948035E-5
hCoV-19/Australia/VIC16889/2020|EPI_ISL_663625|2020-08-05	2020.5928961748634	8.242488770943508E-4	1.1894947736538607E-4
hCoV-19/Australia/VIC7816/2020|EPI_ISL_564675|2020-08-02	2020.5846994535518	7.262488770943508E-4	2.854203971799571E-5
hCoV-19/Australia/VIC9583/2020|EPI_ISL_565612|2020-08-22	2020.639344262295	9.212488770943512E-4	1.7292495736844946E-4
hCoV-19/Australia/VIC14037/2020|EPI_ISL_563940|2020-08-23	2020.6420765027322	8.732488770943512E-4	1.2239410325083893E-4
hCoV-19/Australia/VIC3178/2020|EPI_ISL_520869|2020-07-07	2020.5136612021859	6.762488770943508E-4	4.434424677209547E-5
hCoV-19/Australia/VIC3643/2020|EPI_ISL_520383|2020-07-08	2020.516393442623	7.232488770943508E-4	8.881339265470701E-5
hCoV-19/Australia/VIC13570/2020|EPI_ISL_563759|2020-08-03	2020.5874316939892	6.262488770943507E-4	-7.398881439983694E-5
hCoV-19/Australia/VIC3907/2020|EPI_ISL_520619|2020-06-29	2020.4918032786886	6.752488770943509E-4	6.35910797118698E-5
hCoV-19/Australia/VIC3928/2020|EPI_ISL_520640|2020-07-13	2020.5300546448088	7.242488770943509E-4	7.715912206709833E-5
hCoV-19/Australia/VIC12002/2020|EPI_ISL_640908|2020-07-21	2020.551912568306	7.242488770943509E-4	5.6912289127546123E-5
hCoV-19/Australia/VIC14103/2020|EPI_ISL_563968|2020-09-18	2020.7131147540983	6.732488770943508E-4	-1.434081038034833E-4
hCoV-19/Australia/VIC15296/2020|EPI_ISL_593239|2020-09-27	2020.7377049180327	6.732488770943508E-4	-1.6618579086064608E-4
hCoV-19/Australia/VIC3553/2020|EPI_ISL_520302|2020-07-09	2020.51912568306	6.702488770943508E-4	3.3282538537096466E-5
hCoV-19/Australia/NSW1132/2020|EPI_ISL_593744|2020-09-29	2020.7431693989072	7.702488770943508E-4	-7.424749909586722E-5
hCoV-19/Australia/VIC13821/2020|EPI_ISL_563841|2020-09-14	2020.7021857923498	7.702488770943508E-4	-3.628468733370724E-5
hCoV-19/Australia/VIC10981/2020|EPI_ISL_563180|2020-09-08	2020.6857923497269	8.172488770943509E-4	2.590043737129015E-5
hCoV-19/Australia/VIC14034/2020|EPI_ISL_563939|2020-09-17	2020.7103825136612	8.202488770943509E-4	6.122750313905306E-6
hCoV-19/Australia/VIC14036/2020|EPI_ISL_592342|2020-09-16	2020.707650273224	8.202488770943509E-4	8.653604431515865E-6
hCoV-19/Australia/VIC15580/2020|EPI_ISL_593369|2020-09-23	2020.7267759562842	8.682488770943511E-4	3.893762560913032E-5
hCoV-19/Australia/VIC15685/2020|EPI_ISL_593412|2020-10-03	2020.7540983606557	8.66248877094351E-4	1.1629084434356947E-5
hCoV-19/Australia/VIC14814/2020|EPI_ISL_593008|2020-09-20	2020.7185792349726	8.66248877094351E-4	4.4530187961739904E-5
hCoV-19/Australia/VIC15073/2020|EPI_ISL_593127|2020-09-24	2020.7295081967213	8.182488770943509E-4	-1.3593228508258434E-5
hCoV-19/Australia/VIC14910/2020|EPI_ISL_593057|2020-09-22	2020.724043715847	8.142488770943508E-4	-1.2531520273481502E-5
hCoV-19/Australia/VIC15842/2020|EPI_ISL_593475|2020-10-02	2020.7513661202186	9.15248877094351E-4	6.31599385519675E-5
hCoV-19/Australia/VIC16219/2020|EPI_ISL_640754|2020-10-05	2020.75956284153	9.62248877094351E-4	1.0256737619957987E-4
hCoV-19/Australia/VIC11820/2020|EPI_ISL_591863|2020-08-08	2020.6010928961748	7.162488770943509E-4	3.3569150129985703E-6
hCoV-19/Australia/VIC3800/2020|EPI_ISL_520517|2020-07-15	2020.535519125683	6.692488770943508E-4	1.7097413832321265E-5
hCoV-19/Australia/VIC8293/2020|EPI_ISL_564928|2020-08-16	2020.622950819672	7.642488770943508E-4	3.1110082073224294E-5
hCoV-19/Australia/VIC11583/2020|EPI_ISL_563421|2020-08-29	2020.6584699453551	7.642488770943508E-4	-1.7910214539366195E-6
hCoV-19/Australia/VIC16962/2020|EPI_ISL_663662|2020-08-20	2020.6338797814208	8.132488770943508E-4	6.998666560322614E-5
hCoV-19/Australia/VIC17720/2020|EPI_ISL_664009|2020-08-06	2020.5956284153006	7.672488770943508E-4	5.941862324799758E-5
hCoV-19/Australia/VIC5937/2020|EPI_ISL_518716|2020-07-19	2020.5464480874316	6.622488770943509E-4	-2.6002637454791873E-8
hCoV-19/Australia/VIC15029/2020|EPI_ISL_593112|2020-08-24	2020.6448087431695	6.132488770943505E-4	-1.401367508667723E-4
hCoV-19/Australia/VIC14799/2020|EPI_ISL_593003|2020-09-21	2020.72131147541	7.572488770943508E-4	-6.700066615609296E-5
hCoV-19/Bangladesh/BCSIR-NILMRC-317/2020|EPI_ISL_504180|2020-05-31	2020.4125683060108	6.592488770943509E-4	1.2098584911880131E-4
hCoV-19/Bangladesh/BCSIR-NILMRC-181/2020|EPI_ISL_483629|2020-06-20	2020.467213114754	8.102488770943509E-4	2.2136876676925464E-4
