Virus name	Accession ID	Collection date	Location	Host	Additional location information	Gender	Patient age	Patient status	Passage	Specimen	Additional host information	Lineage	Clade
hCoV-19/England/CAMB-7CC74/2020	EPI_ISL_442150	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.164	GR
hCoV-19/England/CAMB-7CC92/2020	EPI_ISL_442157	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7DFF2/2020	EPI_ISL_442200	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7E0B2/2020	EPI_ISL_442201	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7DE8C/2020	EPI_ISL_442202	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.98	G
hCoV-19/England/CAMB-7DFB6/2020	EPI_ISL_442203	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7D62A/2020	EPI_ISL_442204	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7D068/2020	EPI_ISL_442206	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7CED8/2020	EPI_ISL_442208	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.159	GR
hCoV-19/England/CAMB-7C755/2020	EPI_ISL_442211	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7CB4A/2020	EPI_ISL_442213	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/England/CAMB-7CD08/2020	EPI_ISL_442215	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.40	V
hCoV-19/England/CAMB-7D7BE/2020	EPI_ISL_442216	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.31	V
hCoV-19/England/CAMB-7D1CF/2020	EPI_ISL_442217	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7CA7A/2020	EPI_ISL_442220	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B	V
hCoV-19/England/CAMB-7DBEF/2020	EPI_ISL_442221	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/England/CAMB-7C49A/2020	EPI_ISL_442222	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.40	V
hCoV-19/England/CAMB-7DAA6/2020	EPI_ISL_442223	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7CF7B/2020	EPI_ISL_442224	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7DEAA/2020	EPI_ISL_442225	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/England/CAMB-7DC0A/2020	EPI_ISL_442226	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/England/CAMB-7CFB7/2020	EPI_ISL_442229	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.98	G
hCoV-19/England/CAMB-7CEC9/2020	EPI_ISL_442230	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.254	G
hCoV-19/England/CAMB-7D0C2/2020	EPI_ISL_442231	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7CFC6/2020	EPI_ISL_442232	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7D11A/2020	EPI_ISL_442234	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/England/CAMB-7DF01/2020	EPI_ISL_442236	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7C843/2020	EPI_ISL_442237	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/England/CAMB-7D3E7/2020	EPI_ISL_442240	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/England/CAMB-7D9B8/2020	EPI_ISL_442241	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.75	GR
hCoV-19/England/CAMB-7C54C/2020	EPI_ISL_442244	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.40	V
hCoV-19/England/CAMB-7C658/2020	EPI_ISL_442246	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7C825/2020	EPI_ISL_442247	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.40	V
hCoV-19/England/CAMB-7D7DC/2020	EPI_ISL_442250	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7D38D/2020	EPI_ISL_442252	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.296	GR
hCoV-19/England/CAMB-7CE50/2020	EPI_ISL_442254	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/England/CAMB-7CD80/2020	EPI_ISL_442255	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.153	G
hCoV-19/England/CAMB-7CF4E/2020	EPI_ISL_442256	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/England/CAMB-7CDBD/2020	EPI_ISL_442257	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7DCA0/2020	EPI_ISL_442258	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B	V
hCoV-19/England/CAMB-7D350/2020	EPI_ISL_442260	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/England/CAMB-7D9D6/2020	EPI_ISL_442261	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.3	L
hCoV-19/England/CAMB-7D2F9/2020	EPI_ISL_442263	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/England/CAMB-7C60D/2020	EPI_ISL_442265	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7D4F3/2020	EPI_ISL_442266	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7CFE4/2020	EPI_ISL_442269	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7CF8A/2020	EPI_ISL_442270	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7CF99/2020	EPI_ISL_442272	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/England/CAMB-7DCEC/2020	EPI_ISL_442273	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/England/CAMB-7D2DB/2020	EPI_ISL_442274	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7D420/2020	EPI_ISL_442276	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B	V
hCoV-19/England/CAMB-7C430/2020	EPI_ISL_442277	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-8366D/2020	EPI_ISL_443384	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-8258F/2020	EPI_ISL_443385	2020-04-13	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1	G
hCoV-19/England/CAMB-830E7/2020	EPI_ISL_443386	2020-04-13	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-82DB4/2020	EPI_ISL_443387	2020-04-13	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-82D96/2020	EPI_ISL_443388	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.97	G
hCoV-19/England/CAMB-82E48/2020	EPI_ISL_443389	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1	GH
hCoV-19/England/CAMB-82622/2020	EPI_ISL_443392	2020-04-13	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-835CA/2020	EPI_ISL_443394	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1	GH
hCoV-19/England/CAMB-8320F/2020	EPI_ISL_443398	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1.257	GR
hCoV-19/England/CAMB-82604/2020	EPI_ISL_443399	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.104	G
hCoV-19/England/CAMB-830AB/2020	EPI_ISL_443402	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-827F2/2020	EPI_ISL_443404	2020-04-13	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1.1	GR
hCoV-19/England/CAMB-833DF/2020	EPI_ISL_443415	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-833A2/2020	EPI_ISL_443416	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1	G
hCoV-19/England/CAMB-828D1/2020	EPI_ISL_443417	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1.3	GR
hCoV-19/England/CAMB-82F72/2020	EPI_ISL_443425	2020-04-12	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1	GH
hCoV-19/England/CAMB-82552/2020	EPI_ISL_443426	2020-04-13	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.104	G
hCoV-19/England/CAMB-82D3C/2020	EPI_ISL_443427	2020-04-12	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1.13	GR
hCoV-19/England/CAMB-8225B/2020	EPI_ISL_443428	2020-04-12	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	O
hCoV-19/England/CAMB-831E4/2020	EPI_ISL_443429	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-83005/2020	EPI_ISL_443437	2020-04-10	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1	G
hCoV-19/England/CAMB-83366/2020	EPI_ISL_443440	2020-04-11	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1	G
hCoV-19/England/CAMB-83560/2020	EPI_ISL_443444	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-82482/2020	EPI_ISL_443450	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1	GH
hCoV-19/England/CAMB-8224C/2020	EPI_ISL_443452	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1.1	GR
hCoV-19/England/CAMB-826C8/2020	EPI_ISL_443456	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1	G
hCoV-19/England/CAMB-82491/2020	EPI_ISL_443458	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1	G
hCoV-19/England/CAMB-82507/2020	EPI_ISL_443459	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1	G
hCoV-19/England/CAMB-8233A/2020	EPI_ISL_443461	2020-04-12	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-8358E/2020	EPI_ISL_443463	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-827A7/2020	EPI_ISL_443464	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1	G
hCoV-19/England/CAMB-823EF/2020	EPI_ISL_443465	2020-04-12	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.75	G
hCoV-19/England/CAMB-82D1E/2020	EPI_ISL_443467	2020-04-12	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-824EC/2020	EPI_ISL_443472	2020-04-13	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-833FD/2020	EPI_ISL_443473	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1.10	GR
hCoV-19/England/CAMB-833B1/2020	EPI_ISL_443478	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1	G
hCoV-19/England/CAMB-822E2/2020	EPI_ISL_443481	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.40	V
hCoV-19/England/CAMB-82FDC/2020	EPI_ISL_443482	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.160.1	GH
hCoV-19/England/CAMB-82D0F/2020	EPI_ISL_443483	2020-04-13	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1	GH
hCoV-19/England/CAMB-8223D/2020	EPI_ISL_443487	2020-04-12	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-82561/2020	EPI_ISL_443501	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.97	G
hCoV-19/England/CAMB-8226A/2020	EPI_ISL_443503	2020-04-13	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-8267D/2020	EPI_ISL_443504	2020-04-12	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1.1	GR
hCoV-19/England/CAMB-826D7/2020	EPI_ISL_443507	2020-04-13	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.104	G
hCoV-19/England/CAMB-831F3/2020	EPI_ISL_443509	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-83409/2020	EPI_ISL_443512	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.35	G
hCoV-19/England/CAMB-8307E/2020	EPI_ISL_443522	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-836A9/2020	EPI_ISL_443523	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1	G
hCoV-19/England/CAMB-826F5/2020	EPI_ISL_443524	2020-04-13	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.40	V
hCoV-19/England/CAMB-82394/2020	EPI_ISL_443526	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1	G
hCoV-19/England/CAMB-83418/2020	EPI_ISL_443527	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1	GH
hCoV-19/England/CAMB-8280E/2020	EPI_ISL_443528	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-8291A/2020	EPI_ISL_443530	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-82640/2020	EPI_ISL_443531	2020-04-13	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-82437/2020	EPI_ISL_443533	2020-04-13	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1.3	GR
hCoV-19/England/CAMB-82974/2020	EPI_ISL_443535	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-82DD2/2020	EPI_ISL_443536	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-822B5/2020	EPI_ISL_443540	2020-04-12	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1	GH
hCoV-19/England/CAMB-82FEB/2020	EPI_ISL_443545	2020-04-12	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1	G
hCoV-19/England/CAMB-82CF3/2020	EPI_ISL_443552	2020-04-12	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1	G
hCoV-19/England/CAMB-833C0/2020	EPI_ISL_443557	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1	G
hCoV-19/England/CAMB-825AD/2020	EPI_ISL_443558	2020-04-13	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.35	G
hCoV-19/England/CAMB-823A3/2020	EPI_ISL_443559	2020-04-13	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1	G
hCoV-19/England/CAMB-82DC3/2020	EPI_ISL_443560	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1	G
hCoV-19/England/CAMB-8313F/2020	EPI_ISL_443561	2020-04-13	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-82570/2020	EPI_ISL_443562	2020-04-13	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.97	G
hCoV-19/England/CAMB-82DF0/2020	EPI_ISL_443567	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-8382B/2020	EPI_ISL_443568	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-83436/2020	EPI_ISL_443571	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.75	G
hCoV-19/England/CAMB-8318A/2020	EPI_ISL_443575	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1.1	GR
hCoV-19/England/CAMB-82859/2020	EPI_ISL_443576	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1.1	GR
hCoV-19/England/CAMB-82956/2020	EPI_ISL_443577	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1.3	GR
hCoV-19/England/CAMB-82D87/2020	EPI_ISL_443578	2020-04-13	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1	G
hCoV-19/England/CAMB-826E6/2020	EPI_ISL_443579	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-827D4/2020	EPI_ISL_443581	2020-04-13	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-8317B/2020	EPI_ISL_443582	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.5	G
hCoV-19/England/CAMB-8266E/2020	EPI_ISL_443583	2020-04-13	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.88	G
hCoV-19/England/CAMB-823C1/2020	EPI_ISL_443585	2020-04-13	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.40	V
hCoV-19/England/CAMB-82701/2020	EPI_ISL_443586	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
